path	blob_sha	bytes	category	scope	content_available	editorial_review	pr12_change
tests/verification/contracts/check-nova-journal-scale.mts	e6eb97bfbc0f2eeb9f207f86886fcdf1169ae795	1602	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-nova-run-root.mts	5a8c2bbbcb941154686fe2baa3d4ace7adffdc24	1035	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-a11y-baseline.mjs	11ac84999462d81fc3370cd15ad8fddf2969767a	637	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-a11y-cutover.mts	ae73ad51d5cf021b5119354a780fb6902cb09359	2169	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-a11y-implementation.mts	df8d61a1d943474d926ea64396c011125c3d3902	4202	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-a11y-parity.mts	c0fdd5ec865f3d091fe68a6c5dcb05523eda8f0d	818	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-api-baseline.mjs	96e4a79996996381d49fd84d4be011f62818d7b1	634	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-api-cutover.mts	bffd760f161017ae01ae1534d66ee1753456e81f	2361	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-api-implementation.mts	ea42ef42e27ad735845081c080e5f54e5be537db	7088	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-api-parity.mts	b39b544cf5bf8c650d43d930489ad3bb38dfbbac	815	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-committed-source-snapshot.mts	64278bfb6111087976061db6db6831f3c53908ec	5368	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-container-build-baseline.mjs	7c06eadda9b08bdbad99ecabf21fae8789e2ab35	858	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-container-build-cutover.mts	d19bca39f1cd02a785fde748c572d926706b1a77	7695	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-container-build-implementation.mts	095baac4496276541fc15c54be4c396c3d111824	2531	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-container-build-parity.mts	87daab9057d7736438a11835d05d4a08764b4cc9	2592	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-container-build-production.mts	3d9e850812aec36cfb82c46958761ccc8e936fd7	10013	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-container-build-recovery.mts	cd189ea9a16a37cce6579049191de9a5c5955855	3027	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-container-build-runtime.mts	13944b0c724033c52938a8f404542b9f246c28fa	2252	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-direct-command-provider.mts	1105d76572dc38cb752a80bc073aa63b60292bef	8122	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-e2e-baseline.mjs	80729067a78394f3dff4ff6aae421374f1174cab	499	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-e2e-cutover.mts	b18e231654174806359e75ffc4c18b00c031c8fc	4358	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-e2e-implementation.mts	8ed0c2b2c9ae67897a93679c4dca90f0543646a8	2796	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-e2e-legacy-comparison.mts	e0b08cb4d0cd5735c8e138822a237d56fb23f7a8	887	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-e2e-parity.mts	acda44f26f6363a0551b7ac2579360cd1d78b424	2176	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-e2e-remote-vertical.mts	b5f7ac7ae4e1c5898acc1650634a9f3d5db87328	6877	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-http-baseline.mjs	0e0662cca4f746fad9eb187ee7cb071098f86020	816	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-http-cutover.mts	0f1f2c03a80c1ecc4753d27776334bcca4a5f7b6	4087	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-http-implementation.mts	447c20269c7893cb6618ac0b7e78808ee5b602de	4848	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-http-live.mts	a07cfd1f70ee5bce9b02e7f302e2d71297aeb733	3984	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-http-parity.mts	860c861d24e321231e715dd7860bf0ad7b9adb89	5188	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-junit-report-adapter.mts	a8588b704f08a72600f272fe8975070db5e7c2c8	2930	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-kubernetes-fixture-baseline.mjs	089a4d26d6d4ff1a09b2cc7d0aa862935acb0a8b	835	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-kubernetes-fixture-cutover.mts	3490b53ac41d18369a4cdf51c24a9731e9c04e4b	11108	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-kubernetes-fixture-implementation.mts	c0bc13001b15105a50b55122689e472be0a18b49	19517	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-kubernetes-fixture-live.mts	a0fd11aea1cb2df1f15e85cbdbe007df915bf276	14259	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-kubernetes-fixture-parity.mts	f1348e77b62c29bb71ac9d773ec3869a5755808b	2618	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-legacy-retirement.mts	49744dac981d3c357059245bdaccd9243508e570	1473	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-lighthouse-baseline.mjs	d4d5d832290fbf92325f5436b6a4f8186cc261d7	616	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-lighthouse-cutover.mts	bab80f13aa7784883832b5d64b84e79ce39ad8fc	2140	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-lighthouse-implementation.mts	5dfd0c1dbedb9b28327451484f0dca29d0ec69cf	7179	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-lighthouse-legacy-comparison.mts	752ab19918c7d7a1e429779c7a0466c808b865e0	1434	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-lighthouse-parity.mts	7b255e3fb519c99f96125805693856eb75633586	1000	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-lighthouse-remote-vertical.mts	3999ade31456c6477677df5e16b4a93731b25c08	7178	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-manifest-lint-baseline.mjs	cc41019d9475e90d749a8e904198eabcece843a8	1913	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-manifest-lint-comparison.mts	b43e680c15be60798203283b8835612ef3955363	3060	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-manifest-lint-cutover.mts	cb00ae52b15486e5bb7470033d17de6e9aa59d3d	3835	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-manifest-lint-implementation.mts	d885fa5ab9e4f3ab9c1d172c7c41398c4f04037e	23235	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-manifest-lint-parity.mts	1ec89781b89c23fbd103edad54669ae1080d9806	7022	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-manifest-lint-production.mts	33fb141efd43fc99499736920289e07990fa637f	2300	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-manifest-lint-vertical.mts	e0523a616c6ed3c8ab52449343a189d4e83489da	7367	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-observability-clawdeck-view.mts	b1c69ac8c515f5d6a92002de42c581b59a4e8c32	5682	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-observability-contracts.mts	7cd13531bf8724b1db39781a84c5a5bbbf8850ce	5778	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-observability-durable-attempts.mts	b0a3769418df9329e1acdfc91b49af8d54ea73b3	13844	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-observability-durable-delivery.mts	6c8950a0198d64a574b36e4e46b0a170b1b3d85d	7755	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-observability-legacy-cutover.mjs	bd8a2aecc01637474d3c4163f2bf23f3ac32a35c	4389	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-observability-nova-reconciliation.mts	a0a81c9b6e752b00add4b5432a73e64992d87044	13282	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-observability-phase-5-7-a.mjs	bb65cfa93a99de799d3987680589624f3fb75773	4919	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-phase10-cutover.mts	f63368e7a6cb5e4de7deee35b2156cbb3b6c10ce	6209	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-phase10-vertical.mts	3de4cb4792bb5278c61c6a82971575da0a25529d	8054	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-phase8-vertical.mts	1106156235449c7312605f0a8cfe1661be539608	12205	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-phase9-comparison.mts	527f3b36e51aef37d631360424a6e617879637dd	2756	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-phase9-parity.mts	9e21062d2d82b2449d39631b5544bdf42cca2b9e	5606	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-phase9-vertical.mts	c2357505c54d5dcec909cce7865694501cdeffc2	6783	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-remote-plan-contracts.mts	83f2727ec40ae12b12b1e44c8d951fa14bf8ed3c	7324	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-remote-plan-runtime.mts	f5bdd48ab9db0cd03d471c1f975ba7dd300946e3	29358	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-remote-process-restart.mts	d3bb3db145172d9f5bb2112db2703c24224d51de	17665	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-remote-real-provider.mts	a9a0f0f7620a61c8fe6188f48d79752e35db2d5b	12802	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-remote-result-import.mts	06d6b55b7b709c3117157ccc734bddfdfae70bc0	15743	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-remote-runtime-config.mts	6dcd121bee42180fcbcef4b875c67be968453ffe	11628	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-report-adapter-registry.mts	30caa5053df38c30653cf7425a5a62519015e943	4368	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-report-adapter-runtime.mts	6e0596cb4244f70e07b879332fd01e6ecd81c8fb	12352	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-runtime-role-surfaces.mts	6c6640f3ba4821c30c19bba95e0bfb5cfb0ae724	1575	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-security-cutover.mts	6f4cdc717d86c6ffb6be0e816f533b28f12fe1a6	3182	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-security-implementation.mts	a19ecb44e0418d30378b2a63f6b0ce26519f97e7	5110	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-security-parity.mts	4cdd17ab2a5bdcebb2518b1862a41420d10df468	2138	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-security-remote-vertical.mts	2e40c0a9aa33b23edd7923831162007672a69864	5995	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-size-budget-baseline.mjs	2e9e89d13f19e0ae5902487d29e82325a844766d	830	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-size-budget-cutover.mts	05e7d5a4322310b7de204575d53c1ea4126ba2cf	2275	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-size-budget-implementation.mts	9c311cdb4553726a28dfc644906db1af66acbce7	6756	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-size-budget-parity.mts	16a9bd24450e02176d8bb494b5765d3b29f613b2	1296	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-size-budget-production.mts	439d4cf4959e1f3ccd0157fd84ed980cdbeab53d	8945	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-tailscale-exposure-baseline.mjs	4e8aa0e6752faa61252caaa29f7f600be1f9b332	937	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-tailscale-exposure-cutover.mts	21d1c06ce7820bf0c9a1f733be7c09aa81e4ee67	9269	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-tailscale-exposure-implementation.mts	bc9876f0c92007c53b47a7cf125812a7bafc5964	11846	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-tailscale-exposure-live.mts	834e85785f644474ff31380738a40abd3752a148	2854	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-tailscale-exposure-parity.mts	37df54f3ee02750707e018f247226168a4912f90	2054	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-test-gate-contracts.mts	2a1fa93b95bda66050e5aefdced9a4fac91292e6	17228	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-test-gate-traceability.mjs	f77820f24bab03351abaa3487535fe929ab5952e	12047	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-test-plan-runner.mts	eb72858394d0b3003c2f10d3b0573f3d0baa07d0	65601	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-test-provider-registry.mts	d3f5dba39d71dd08d18c882143d3ecae9590db38	8918	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-test-suite-resolver.mts	997d7f2f4ce8b2785de56533e931b357762127d5	22645	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-unit-parity-ledger.mjs	2b3cf0753c5aed117529b37b58c7b2fbf3148198	3242	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-visual-baseline.mjs	6f308c806024847e09edfa02dad1e267522d0683	593	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-visual-cutover.mts	12209d3dacd929ded281a6eb96e4f7731bf712d4	2169	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-visual-implementation.mts	794fa24a786e552ffacc6d8f2fe3cb767331c51f	2332	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-visual-legacy-comparison.mts	091adbb9a59f74a22f322caf9be8f7f1a715a5b5	3202	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-visual-parity.mts	4526fab8e7cd7705fec85251da0da8c9622cf3ed	704	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-visual-remote-vertical.mts	85444b3353d4f7a3fa433f286cbdbd147fb54c95	7996	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-worker-attempt-executor.mts	2d653934165de8aa01c62a5e6118c3d60905338d	43078	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-worker-core-contracts.mts	50936e4ffc33a23f9d20521d4ac54b2dd599645e	19150	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-pipeline-worker-local-runtime.mts	80a367f7d6aafd3d7034115ba813128e7bd011f5	9829	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-agent-output-contracts.mts	a35bd97021d15b27cd9bf9465302984adf485531	6760	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-system-v2-boundaries.mjs	a56900a6894c426e717218a454cf39c1a5285d95	29726	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-system-v2-capability-runtime.mjs	cc60e27a91b34ca93d6640448a2d2ac541e80d85	16909	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-system-v2-capability-security.mjs	cfe7120040d7da031b1f0a361838557d6498a40b	19591	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-system-v2-checkpoint-recovery.mjs	926e7d7e070cedcd10ddc580918a394a6c71ddfa	7726	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-system-v2-contracts.mjs	44d2cb04e01af61b1816ab5f304e4182d662f401	14789	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-system-v2-e2e.mjs	0b316d0f69ab99278625cc1c984f76d7864ca69f	3457	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-system-v2-engine.mjs	df2f3328dd58c8ff4c5aff8ad6f1081ea70663ec	5040	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-system-v2-external-engine.mjs	b0a9d14aaeae268468488e93c36ce11ab5d1026b	3642	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-system-v2-import-safety.mjs	ad26953ffbbf41af13c89a897c446de5ae6e0a04	1349	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-system-v2-installation.mjs	e7e1601f7fa9b62785f5c8d4665c0c4c12377107	4817	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-system-v2-isolation-kernel.mjs	f60c63637467c39b80d0af043ac065aab7c89c6f	5535	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-system-v2-isolation.mjs	2546a0beee52cdf4f0cc39511cd62cb097f7aa54	2952	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-system-v2-lifecycle.mjs	b9e022531db1d27e56d6fa6c7c3a6c17b6fffb05	2999	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-system-v2-live-crashes.mts	3ba4ffa8dd07e0da0f9109cebb3217c3e12ba695	11463	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-system-v2-phase11.mts	bb20bfd6535f0f92138fef2bc1264bdcf58b8c41	10161	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-system-v2-phase12.mts	75ed69240695a6046881c91fd0eb6cbc36732e96	3580	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-system-v2-phase6.mjs	0ea82b10e56b0ad9c20329c5b109003d89f669ad	26413	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-system-v2-phase7.mjs	f22ff26b8b7457603a96fe4354d0220031b848f2	19133	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-system-v2-platform-config.mjs	7693d07c5c486ede2509b6626c0dae42a5e07a66	2387	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-system-v2-registry-remediation.mjs	4239b349f068be8142795adfcd1e8881f0544bb6	8431	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-system-v2-registry.mjs	b6760796fd64f6db72b6e51eb7715d2f12f735c6	12824	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-plugin-system-v2-resume.mjs	4a366697a5aeb88c4aba6eb4c421bf0601607e0a	3416	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-prism-nova-stage.mts	84ae268e5ed3d61d991c8bd437c79f72123a849e	652	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-prism-postgres-transactions.mts	8406f9f4d7c28eaa5c62858a2400c60e6ec97a4e	7791	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-prism-runtime-role.mts	fe6fd07a6fbe79217e2215d86a6c8746c847baf3	499	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-production-receipt-attestation.mjs	d12b1e00891b2531a4ec084d086f891c543afc5d	9341	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-project-compiler.mts	73e75f654b09a1558b5844b43b7fcea135e06e20	19817	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-provider-semantics-remediation.mts	fb8be9b03bf8f46c07f0a7965e08bce938df099f	4598	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-review-bundle-tokenizer.mjs	aa7745f2a50ab0c5bfad04694bb017658182a2fb	1386	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-rollout-health.mjs	0a5a8d7412d8723bad8d694da517de5e34ba0810	6007	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-runtime-bundle-builder.mjs	bb4b52f1170de646685a7ac087c7c16148006e33	4310	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-runtime-bundle-isolation.mjs	7a055464f808f1bfbac5861e92a09cd9900d59ad	15615	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-runtime-package-cutover.mjs	1290c8464ad1c0825e88dee81ce89328c9387674	3710	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-worker-trust-documentation.mts	74e2d5abbfc228bb7e5f0bfd7b055757a2e7383d	3869	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-worker-trust-live-coverage.mts	b5428c6eb6fbaaf4506fe77dc28f291a25dc3b46	2521	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/check-worker-trust-spiffe.mts	e2609a5cce9dad99e6d002d2f81cddc1740a1211	2289	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/infra-private-access.test.mjs	22a0b1c5c00c295844a625f29496e45b35faa890	4418	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	modified
tests/verification/contracts/infrastructure-chart-lock.test.mjs	1650a78b430e525c1f5f541bfbd959a277feee5a	6885	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/kubernetes-api-policy.test.mjs	3c0fc6a2f9964ac8cc83aa75fd510e02e67b98eb	3286	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	modified
tests/verification/contracts/load-runtime-bundle-plugins.mjs	9ccc76907503bf11491f31e678daf7428a04c653	1559	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/plugin-system-v2-observer-expectations.mjs	3e29b99be937b3e6da41b54d1e95548dabe96b98	2444	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/project-legacy-import-cases.mts	0571e73f9235ea312ba732e181fa2cbe5e477f45	4886	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/quality-provider-runtime.mts	4c30ed349e35da4abfade6ebb21a269c204868eb	8996	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/support/manifest-lint-parity-fixture.mts	9781d0cd9bb2bef8a2a12fa9658ff72a764d4145	9632	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/support/resolve-executable.mts	657348f3a80afba6e5b821dc5ef5558e0043d415	828	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/tsconfig.worker-attempt-executor.json	ae272240d95508b9008645d4056be0b507128cde	325	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/tsconfig.worker-local-runtime.json	c98c727c937bb18babfd838e8450faaa166abfac	218	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/contracts/workflow-trust-split.test.mjs	699c337988c8baedd8d48d8eb0b2d0a6f5311e45	5477	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/deployment/README.md	7097869da457bb40afbbe42bbdbf625957d1a46f	3633	component-or-root-documentation	in-scope	True	not-started	
tests/verification/deployment/argocd-chart-order.test.mjs	c7b7ef6f9aa16c26965c84451cac1ead2fa90892	4752	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/deployment/buster-readiness.test.mts	e8a0174afb9e103d9fb0a1a1523d27b4a82b7881	6908	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/deployment/check-buster-build.sh	1421ff2db36b52c764626ae6449948b11981877c	1713	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/deployment/check-deployment-truth.mjs	a52ea89b8fddc5cff4dfd3d8ea6d8bc551b04624	54737	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
tests/verification/deployment/check-envoy-image.sh	f03e81557634a5244ff8fd65772d72e67b4669f2	3861	implementation-or-test-data	context: not an editorial deletion candidate	True	not-started	
